"Code","LAU2","NUTS3","Rank","Aging","SuperOld","Population","Foreign","Women","Latitude","Longitude"
"23010","Bailén","Jaen",7466,10.966,0,18695,2.42,49.16,38.092732,-3.778893
"23011","Baños de la Encina","Jaen",5835,29.7992,0,2706,0.95,48.3,38.284998,-3.76986
"23012","Beas de Segura","Jaen",5767,30.4337,0,5776,11.44,46.12,38.253551,-2.866772
"23014","Begíjar","Jaen",6064,27.2486,0,3130,1.43,49.98,37.973359,-3.570319
"23015","Bélmez de la Moraleda","Jaen",4893,40.5064,0,1752,3.05,48.92,37.732126,-3.370203
"23016","Benatae","Jaen",3377,57.6084,0,550,8.09,43.38,38.353016,-2.656267
"23017","Cabra del Santo Cristo","Jaen",4905,40.3524,0,2027,1.74,47.46,37.702579,-3.246281
"23018","Cambil","Jaen",4474,45.2748,0,2888,2.17,47.76,37.674933,-3.546987
"23019","Campillo de Arenas","Jaen",5609,32.0478,0,2026,6.35,47.05,37.584959,-3.653031
"23020","Canena","Jaen",5571,32.4667,0,2089,7.34,48.25,38.058843,-3.502525
"23021","Carboneros","Jaen",5614,32.0047,0,665,1.05,47.84,38.217113,-3.629679
"23024","Carolina, La","Jaen",7439,11.3726,0,15882,2.42,50.3,38.30671,-3.615394
"23025","Castellar","Jaen",6189,25.8317,0,3525,2.48,49.3,38.295806,-3.141954
"23026","Castillo de Locubín","Jaen",3454,56.7644,0,4626,5.41,50.15,37.548405,-3.948346
"23027","Cazalilla","Jaen",3728,53.8319,0,912,1.38,50.14,37.959877,-3.884966
"23028","Cazorla","Jaen",5651,31.6782,0,7941,3.98,50.94,37.911822,-2.964833
"23029","Chiclana de Segura","Jaen",4007,50.6222,0,1119,8.34,48.4,38.352545,-2.987195
"23030","Chilluévar","Jaen",5071,38.381,0,1629,4.6,49.34,37.990707,-3.034306
"23031","Escañuela","Jaen",6177,25.9303,0,982,3.8,49.11,37.875492,-4.031966
"23032","Espelúy","Jaen",4991,39.2804,0,735,1.09,49.45,38.021125,-3.861715
"23033","Frailes","Jaen",3805,52.9263,0,1706,6.36,49.32,37.492836,-3.823919
"23034","Fuensanta de Martos","Jaen",5118,37.845,0,3223,5.05,49.64,37.630918,-3.911712
"23035","Fuerte del Rey","Jaen",5091,38.1222,0,1397,5.1,48.39,37.902125,-3.901902
"23037","Génave","Jaen",3796,53.1358,0,629,6.06,46.1,38.441418,-2.752154
"23038","Guardia de Jaén, La","Jaen",7246,13.88,0,4505,1.86,47.96,37.752192,-3.698919
"23039","Guarromán","Jaen",6727,20.0222,0,2917,2.62,48.99,38.149044,-3.758176
"23040","Lahiguera","Jaen",4328,47.123,0,1854,1.18,50.62,37.965834,-3.986012
"23041","Higuera de Calatrava","Jaen",5689,31.3393,0,642,4.09,46.83,37.795584,-4.153937
"23042","Hinojares","Jaen",3205,59.4505,0,436,6.54,47.24,37.725366,-3.003028
"23043","Hornos","Jaen",5174,37.2166,0,679,2.99,50.21,38.185792,-2.732642
"23044","Huelma","Jaen",5255,36.1816,0,6152,1.9,50.02,37.647478,-3.397123
"23045","Huesa","Jaen",7148,15.1861,0,2652,1,49.38,37.696593,-3.065602
"23046","Ibros","Jaen",5617,31.98,0,3050,3.62,49.76,38.049095,-3.540361
"23047","Iruela, La","Jaen",7193,14.5761,0,2094,6.22,48.29,37.964981,-2.930645
"23048","Iznatoraf","Jaen",6253,25.2095,0,1079,5.7,45.82,38.131009,-2.987417
"23049","Jabalquinto","Jaen",6012,27.8955,0,2332,1.23,48.75,38.017169,-3.750827
"23050","Jaén","Jaen",7150,15.1368,0,116469,2.94,51.62,37.809145,-3.751349
"23051","Jamilena","Jaen",6087,26.9098,0,3478,1.56,48.94,37.738754,-3.916412
"23052","Jimena","Jaen",4280,47.6528,0,1401,0.82,50.81,37.839718,-3.516525
"23053","Jódar","Jaen",6848,18.6976,0,12090,0.96,50.07,37.831998,-3.331466
"23054","Larva","Jaen",5839,29.7499,0,489,0.51,47.62,37.767935,-3.196173
"23055","Linares","Jaen",7050,16.2703,0,60799,2.76,50.87,38.096091,-3.636765
"23056","Lopera","Jaen",5962,28.3822,0,3886,1.3,49.95,37.961247,-4.231802
"23057","Lupión","Jaen",5817,29.9901,0,961,1.25,49.84,38.014077,-3.576843
"23058","Mancha Real","Jaen",6917,17.8721,0,11254,3.86,49.06,37.835534,-3.610473
"23059","Marmolejo","Jaen",5957,28.4438,0,7346,1.53,49.81,38.069585,-4.171233
"23060","Martos","Jaen",6232,25.4436,0,24457,4.58,50.49,37.689746,-4.018076
"23061","Mengíbar","Jaen",6960,17.33,0,9826,2.81,49.65,37.962212,-3.808428
"23062","Montizón","Jaen",5236,36.4835,0,1891,6.15,46.34,38.384841,-3.101419
"23063","Navas de San Juan","Jaen",6457,22.8992,0,4959,2.56,49.19,38.219124,-3.336697
"23064","Noalejo","Jaen",4528,44.6156,0,2077,3.64,48.3,37.537098,-3.661247
"23065","Orcera","Jaen",4789,41.5537,0,1987,2.12,49.05,38.367924,-2.735978
"23066","Peal de Becerro","Jaen",5806,30.0764,0,5550,5.73,48.4,37.880613,-3.099045
"23067","Pegalajar","Jaen",5337,35.1281,0,3081,2.58,48.59,37.720965,-3.631392
"23069","Porcuna","Jaen",4941,39.9519,0,6798,4.36,49.52,37.856893,-4.205377
"23070","Pozo Alcón","Jaen",5192,37.0071,0,5245,4.78,47.26,37.712339,-2.947402
"23071","Puente de Génave","Jaen",5760,30.483,0,2279,5.43,49.27,38.336778,-2.813151
"23072","Puerta de Segura, La","Jaen",4695,42.5826,0,2617,5.99,49.09,38.376529,-2.788429
"23073","Quesada","Jaen",5424,34.0931,0,5875,4.74,48.64,37.782035,-3.087996
"23074","Rus","Jaen",6648,20.8354,0,3775,2.18,48.2,38.07783,-3.454441
"23075","Sabiote","Jaen",4883,40.605,0,4207,1.29,49.54,38.093703,-3.260482
"23076","Santa Elena","Jaen",7084,15.95,0,982,1.43,46.64,38.369395,-3.540081
"23077","Santiago de Calatrava","Jaen",3796,53.1358,0,819,5.91,48.17,37.740015,-4.18976
"23079","Santisteban del Puerto","Jaen",6599,21.5007,0,4779,4.18,47.97,38.298299,-3.250875
"23080","Santo Tomé","Jaen",5634,31.8137,0,2532,13.08,45.16,38.018236,-3.007787
"23081","Segura de la Sierra","Jaen",4141,49.1375,0,1948,2.18,49.94,38.252917,-2.658718
"23082","Siles","Jaen",4447,45.6136,0,2418,2.8,49.06,38.381562,-2.575546
"23084","Sorihuela del Guadalimar","Jaen",4220,48.2196,0,1324,7.81,48.2,38.21167,-2.941142
"23085","Torreblascopedro","Jaen",5393,34.4073,0,2799,0.83,49.5,37.984157,-3.66091
"23086","Torre del Campo","Jaen",6533,22.0552,0,14654,2.8,49.81,37.825956,-3.91269
"23087","Torredonjimeno","Jaen",6242,25.2957,0,14107,1.95,50.54,37.79503,-4.044131
"23088","Torreperogil","Jaen",5781,30.3228,0,7673,2.06,50.37,38.011695,-3.240723
"23090","Torres","Jaen",3179,59.8509,0,1620,3.25,47.91,37.781929,-3.529811
"23091","Torres de Albánchez","Jaen",4166,48.7494,0,949,1.97,48.01,38.416884,-2.67902
"23092","Úbeda","Jaen",6878,18.3034,0,35622,2.99,50.65,37.993609,-3.309455
"23093","Valdepeñas de Jaén","Jaen",5166,37.3275,0,4091,3.2,50.14,37.58099,-3.790868
"23094","Vilches","Jaen",6322,24.4394,0,4822,4.41,48.4,38.224781,-3.479351
"23095","Villacarrillo","Jaen",6068,27.2178,0,11311,4.65,48.62,38.086,-3.040814
"23096","Villanueva de la Reina","Jaen",5391,34.432,0,3361,3.76,48.83,38.140238,-3.892586
"23097","Villanueva del Arzobispo","Jaen",6880,18.291,0,8909,10.98,46.8,38.171362,-2.947197
"23098","Villardompardo","Jaen",3600,55.175,0,1094,3.43,49.12,37.843243,-3.999783
"23099","Villares, Los","Jaen",6516,22.2277,0,5935,1.56,49.99,37.684783,-3.837543
"23101","Villarrodrigo","Jaen",2451,68.5867,0,455,1.19,47.05,38.4824,-2.671937
"23901","Cárcheles","Jaen",4874,40.7344,0,1492,4.55,47.28,37.641835,-3.637071
"23902","Bedmar y Garcíez","Jaen",4439,45.706,0,3057,1.46,49.69,37.838197,-3.423672
"23903","Villatorres","Jaen",5862,29.5343,0,4498,3.22,48.13,37.929954,-3.693985
"23904","Santiago-Pontones","Jaen",4149,48.9712,0,3572,0.65,48.52,38.097904,-2.674219
"23905","Arroyo del Ojanco","Jaen",6398,23.5214,0,2492,8.62,47.69,38.308802,-2.886252
"24001","Acebedo","León",2416,68.9995,0,257,1.17,38.63,43.033725,-5.121686
"24002","Algadefe","León",2132,72.0798,0,298,1.01,47.99,42.211656,-5.578329
"24003","Alija del Infantado","León",976,84.9926,0,790,2.16,49.31,42.152997,-5.846708
"24004","Almanza","León",2271,70.552,0,612,6.36,43.75,42.671723,-5.00996
"24005","Antigua, La","León",437,91.6708,1,457,1.53,43.98,42.175337,-5.687326
"24006","Ardón","León",1904,74.655,0,609,6.44,47.14,42.429977,-5.588571
"24007","Arganza","León",2204,71.2851,0,848,1.91,48.79,42.652706,-6.683181
"24008","Astorga","León",4186,48.5338,0,11801,3.69,52.58,42.46266,-6.115956
"24009","Balboa","León",769,87.6294,0,367,0.98,47.03,42.715578,-6.919405
"24010","Bañeza, La","León",5460,33.742,0,10759,5.81,51.79,42.292747,-5.906278
"24011","Barjas","León",248,94.6094,1,230,0.44,47.71,42.612542,-6.988056
"24012","Barrios de Luna, Los","León",3535,55.9635,0,317,2.41,42.96,42.848731,-5.856009
"24014","Bembibre","León",6354,24.0636,0,9851,9.95,50.61,42.647923,-6.43681
"24015","Benavides","León",2912,62.6355,0,2752,2.62,50.16,42.534497,-5.941932
"24016","Benuza","León",1404,80.138,0,555,1.55,44.82,42.381241,-6.672563
"24017","Bercianos del Páramo","León",1855,75.2464,0,666,0.45,49.4,42.35102,-5.687841
"24018","Bercianos del Real Camino","León",2028,73.3736,0,195,3.08,48.78,42.388355,-5.149587
"24019","Berlanga del Bierzo","León",2678,65.6974,0,404,1.24,51.98,42.737541,-6.578326
"24020","Boca de Huérgano","León",2063,72.9793,0,522,2.46,41.46,42.994874,-4.861431
"24021","Boñar","León",3716,53.9367,0,2058,4.31,49.46,42.903238,-5.285734
"24022","Borrenes","León",1026,84.586,0,387,1.55,48.58,42.482593,-6.732786
"24023","Brazuelo","León",3880,52.0946,0,327,5.97,46.34,42.511374,-6.178133
"24024","Burgo Ranero, El","León",1910,74.5996,0,801,3,45.97,42.436877,-5.208246
"24025","Burón","León",1831,75.4867,0,355,0.94,39.68,43.063027,-5.033187
"24026","Bustillo del Páramo","León",1411,80.0702,0,1416,0.93,48.07,42.438623,-5.800297
"24027","Cabañas Raras","León",5642,31.7706,0,1315,1.92,48.41,42.619745,-6.625734
"24028","Cabreros del Río","León",2497,67.8906,0,472,2.28,47.14,42.403767,-5.525394
"24029","Cabrillanes","León",3415,57.1649,0,899,2.14,49.34,42.971498,-6.167427
"24030","Cacabelos","León",4658,43.0877,0,5466,5.53,49.63,42.626402,-6.731066
"24031","Calzada del Coto","León",1941,74.3346,0,255,3.39,43.26,42.39102,-5.08672
"24032","Campazas","León",502,90.8576,1,145,3.67,50.35,42.146739,-5.499761
"24033","Campo de Villavidel","León",146,96.3837,1,215,0,46.05,42.438646,-5.525688
"24034","Camponaraya","León",6713,20.244,0,4201,4.03,49.47,42.581057,-6.677019
"24036","Candín","León",1209,82.4667,0,325,2.82,50.01,42.840455,-6.754579
"24037","Cármenes","León",1469,79.411,0,436,1.08,47.84,42.969758,-5.549621
"24038","Carracedelo","León",3674,54.4665,0,3673,3.06,50.91,42.550435,-6.733164
"24039","Carrizo","León",3815,52.7969,0,2504,4.92,48.84,42.587585,-5.846841
"24040","Carrocera","León",2473,68.2417,0,552,2.17,49.07,42.800558,-5.754007
"24041","Carucedo","León",2043,73.2565,0,659,3.09,49.28,42.485409,-6.789228
"24042","Castilfalé","León",850,86.5266,0,80,1.25,45,42.208281,-5.412655
"24043","Castrillo de Cabrera","León",2056,73.0717,0,135,0.19,43.71,42.348392,-6.545956
"24044","Castrillo de la Valduerna","León",381,92.4224,1,182,1.1,56.11,42.323492,-6.146647
"24046","Castrocalbón","León",1449,79.6143,0,1072,0.19,47.3,42.195205,-5.99857
"24047","Castrocontrigo","León",566,90.1306,1,889,0.87,48.58,42.209856,-6.189793
"24049","Castropodame","León",4132,49.2669,0,1780,3.55,48.34,42.578591,-6.44281
"24050","Castrotierra de Valmadrigal","León",843,86.6498,0,118,0,49.15,42.341046,-5.234738
"24051","Cea","León",686,88.5904,0,519,0.58,47.28,42.524838,-4.973776
"24052","Cebanico","León",1446,79.6759,0,188,1.88,43.76,42.721206,-5.065396
"24053","Cebrones del Río","León",1255,81.8568,0,547,2.74,46.43,42.257449,-5.840245
"24054","Cimanes de la Vega","León",2611,66.5599,0,544,1.95,48.61,42.108221,-5.605934
"24055","Cimanes del Tejar","León",1496,79.066,0,807,1.8,47.44,42.604352,-5.786016
"24056","Cistierna","León",3900,51.8605,0,3666,2.83,51.57,42.797103,-5.11767
"24057","Congosto","León",3532,56.0005,0,1671,3.02,50.99,42.609132,-6.512077
"24058","Corbillos de los Oteros","León",392,92.2314,1,229,3.15,44.1,42.411368,-5.454286
"24059","Corullón","León",994,84.8386,0,1064,7.47,49.02,42.574236,-6.855385
"24060","Crémenes","León",1384,80.446,0,639,0.63,46.32,42.923197,-5.132482
"24061","Cuadros","León",4397,46.2297,0,1999,1.52,49.57,42.722963,-5.665855
"24062","Cubillas de los Oteros","León",853,86.4897,0,156,1.54,46.1,42.378349,-5.510792
"24063","Cubillas de Rueda","León",1800,75.8563,0,500,2.92,47.81,42.665294,-5.152107
"24064","Cubillos del Sil","León",5693,31.2408,0,1852,3.05,47.34,42.651164,-6.573738
"24065","Chozas de Abajo","León",4546,44.4985,0,2411,2.44,47.52,42.487102,-5.674884
"24066","Destriana","León",450,91.5106,1,593,0.89,51.93,42.328854,-6.095783
"24067","Encinedo","León",2063,72.9793,0,800,5.23,47.64,42.263067,-6.641944
"24068","Ercina, La","León",1325,81.0929,0,537,1.12,48.42,42.787377,-5.231248
"24069","Escobar de Campos","León",319,93.4266,1,53,0,37.9,42.318698,-4.965293
"24070","Fabero","León",5884,29.2817,0,5136,3.24,51.39,42.779843,-6.617801
"24071","Folgoso de la Ribera","León",3427,56.9985,0,1231,2.36,51.29,42.653596,-6.327755
"24073","Fresno de la Vega","León",1546,78.5239,0,616,9.3,51.05,42.347508,-5.536017
"24074","Fuentes de Carbajal","León",2055,73.1025,0,111,4.13,47.09,42.17646,-5.459047
"24076","Garrafe de Torío","León",4647,43.2602,0,1354,1.58,47.4,42.738574,-5.53362
"24077","Gordaliza del Pino","León",1137,83.3292,0,284,6.02,50.42,42.339998,-5.147825
"24078","Gordoncillo","León",1886,74.8398,0,491,9.47,49.89,42.131989,-5.402707
"24079","Gradefes","León",1109,83.6188,0,1071,1.49,47.65,42.650861,-5.276687
"24080","Grajal de Campos","León",659,88.9231,0,243,3.7,51.76,42.316214,-5.015635
"24081","Gusendos de los Oteros","León",579,89.9335,0,142,0.7,44.37,42.382392,-5.422627
"24082","Hospital de Órbigo","León",3295,58.4216,0,996,3.67,50.59,42.463196,-5.882653
"24083","Igüeña","León",3895,51.9468,0,1364,8.25,47.61,42.736316,-6.26648
"24084","Izagre","León",293,93.7716,1,202,5.59,47.91,42.239719,-5.28438
"24086","Joarilla de las Matas","León",609,89.4714,0,353,5.64,47.12,42.29448,-5.188137
"24087","Laguna Dalga","León",2876,63.2393,0,727,2.66,47.43,42.316776,-5.759623
"24088","Laguna de Negrillos","León",1680,77.0207,0,1141,1.1,48.99,42.234313,-5.65462
"24089","León","León",4892,40.5187,0,131411,6.74,54.13,42.588551,-5.57626
"24090","Lucillo","León",1123,83.4648,0,411,2.25,47.95,42.387775,-6.373072
"24091","Luyego","León",675,88.7876,0,753,1.5,50.25,42.334909,-6.236263
"24092","Llamas de la Ribera","León",1796,75.8871,0,974,1.03,48.7,42.6393,-5.870536
"24093","Magaz de Cepeda","León",176,95.7307,1,394,1.11,51.12,42.56823,-6.109144
"24094","Mansilla de las Mulas","León",5754,30.5384,0,1895,12.7,48.71,42.499856,-5.374374
"24095","Mansilla Mayor","León",1697,76.8297,0,326,1.68,48.82,42.512243,-5.446363
"24096","Maraña","León",2162,71.7533,0,159,3.15,44.09,43.055782,-5.196329
"24097","Matadeón de los Oteros","León",1112,83.6003,0,274,3.71,48.26,42.334793,-5.373253
"24098","Matallana de Torío","León",4194,48.4598,0,1397,3,47.83,42.847714,-5.512042
"24099","Matanza","León",1131,83.397,0,228,7,44.75,42.265728,-5.366553
"24100","Molinaseca","León",5105,37.9559,0,871,2.15,46.25,42.525877,-6.458084
"24101","Murias de Paredes","León",382,92.4224,1,482,0.21,50.83,42.834953,-6.192738
"24102","Noceda del Bierzo","León",2365,69.5416,0,767,0.69,49.93,42.711374,-6.400443
"24103","Oencia","León",822,86.9702,0,354,1.41,41.41,42.543811,-6.992922
"24104","Omañas, Las","León",791,87.3768,0,316,1.12,48.02,42.689153,-5.869591
"24105","Onzonilla","León",4910,40.2785,0,1749,4.36,47.68,42.517839,-5.583271
"24106","Oseja de Sajambre","León",1283,81.5611,0,321,0.09,41.47,43.137218,-5.042305
"24107","Pajares de los Oteros","León",2383,69.2891,0,366,11.84,37.75,42.334818,-5.454993
"24108","Palacios de la Valduerna","León",645,89.0525,0,452,2.66,51.3,42.314265,-5.947672
"24109","Palacios del Sil","León",4591,43.9933,0,1173,0.82,45.83,42.875032,-6.406848
"24110","Páramo del Sil","León",3479,56.555,0,1413,3.49,48.85,42.822951,-6.492023
"24112","Peranzanes","León",1380,80.4892,0,331,0.3,41.91,42.878857,-6.648941
"24113","Pobladura de Pelayo García","León",378,92.5086,1,418,2,49.33,42.303847,-5.666783
"24114","Pola de Gordón, La","León",3493,56.4441,0,3906,3.84,50.07,42.874036,-5.691061
"24115","Ponferrada","León",5933,28.641,0,68383,5.83,51.86,42.497238,-6.564177
"24116","Posada de Valdeón","León",1634,77.4396,0,481,2.98,41.4,43.159436,-4.916564
"24117","Pozuelo del Páramo","León",1007,84.7092,0,503,0,48.54,42.163501,-5.766951
"24118","Prado de la Guzpeña","León",2117,72.3139,0,142,5.65,44.89,42.788524,-5.03299
"24119","Priaranza del Bierzo","León",2414,69.0057,0,823,2.69,49.84,42.482484,-6.672422
"24120","Prioro","León",1988,73.7555,0,407,0.97,45.9,42.897981,-4.976897
"24121","Puebla de Lillo","León",4664,42.9953,0,711,2.02,44.33,43.028769,-5.290191
"24122","Puente de Domingo Flórez","León",4297,47.4187,0,1645,2.77,48,42.419052,-6.77924
"24123","Quintana del Castillo","León",693,88.5288,0,875,0.59,46.13,42.658511,-6.004724
"24124","Quintana del Marco","León",575,89.9643,0,442,0.49,46.14,42.200756,-5.861744
"24125","Quintana y Congosto","León",204,95.2994,1,499,0,49.1,42.257713,-6.078481
"24127","Regueras de Arriba","León",323,93.365,1,336,0.3,45.5,42.293349,-5.855991
"24129","Reyero","León",1816,75.6407,0,130,0,50,42.950481,-5.1984
"24130","Riaño","León",5481,33.4709,0,521,3.25,42.62,42.974517,-5.015737
"24131","Riego de la Vega","León",1194,82.6269,0,890,2.84,48.95,42.365867,-5.977052
"24132","Riello","León",627,89.2866,0,706,0.99,45.52,42.806929,-6.020388
"24133","Rioseco de Tapia","León",1423,79.947,0,408,0.49,47.33,42.703499,-5.766464
"24134","Robla, La","León",6170,26.0904,0,4580,8.76,48.83,42.802199,-5.617928
"24136","Roperuelos del Páramo","León",905,85.8428,0,634,1.4,48.21,42.225579,-5.786203
"24137","Sabero","León",4053,50.2095,0,1366,2.17,51.02,42.837868,-5.166829
"24139","Sahagún","León",3109,60.584,0,2830,8.64,50.58,42.369099,-5.006045
"24141","San Adrián del Valle","León",832,86.8531,0,119,9.14,51.24,42.128722,-5.719446
"24142","San Andrés del Rabanedo","León",7346,12.4384,0,31675,4.7,51.53,42.626061,-5.675811
"24143","Sancedo","León",3008,61.5697,0,576,0.96,50.39,42.672202,-6.635366
"24144","San Cristóbal de la Polantera","León",1277,81.6042,0,829,0.6,50.07,42.392474,-5.912775
"24145","San Emiliano","León",1641,77.3842,0,708,0.57,46.81,42.985309,-6.019231
"24146","San Esteban de Nogales","León",233,94.9174,1,288,0.44,48.57,42.158748,-5.939596
"24148","San Justo de la Vega","León",3129,60.3622,0,2019,1.25,48.5,42.462398,-6.006873
"24149","San Millán de los Caballeros","León",3736,53.7334,0,187,11.15,47.58,42.290169,-5.580628
"24150","San Pedro Bercianos","León",487,91.0917,1,273,2.03,48.26,42.412067,-5.719897
"24151","Santa Colomba de Curueño","León",791,87.3768,0,555,2.85,48.6,42.752106,-5.41386
"24152","Santa Colomba de Somoza","León",2120,72.2831,0,509,3.9,46.58,42.469401,-6.2905
"24153","Santa Cristina de Valmadrigal","León",1796,75.8871,0,299,10.96,48.09,42.361234,-5.310083
"24154","Santa Elena de Jamuz","León",3281,58.5818,0,1218,3.3,48.18,42.243152,-5.91112
"24155","Santa María de la Isla","León",586,89.8164,0,565,0.6,47.62,42.363317,-5.930833
"24156","Santa María del Monte de Cea","León",131,96.8889,1,270,0.74,47.78,42.496577,-5.135825
"24157","Santa María del Páramo","León",5876,29.3679,0,3173,5.11,50.49,42.357169,-5.747923
"24158","Santa María de Ordás","León",588,89.7979,0,354,1.98,50,42.73842,-5.836447
"24159","Santa Marina del Rey","León",1715,76.7003,0,2092,1.73,50.16,42.492741,-5.84181
"24160","Santas Martas","León",2529,67.5086,0,852,5.67,47.01,42.453182,-5.345012
"24161","Santiago Millas","León",2244,70.8292,0,344,3.27,47.05,42.402242,-6.1104
"24162","Santovenia de la Valdoncina","León",6535,22.0429,0,1975,2.97,48.63,42.540484,-5.617804
"24163","Sariegos","León",7825,6.173,0,4658,2.48,48.91,42.658379,-5.629306
"24164","Sena de Luna","León",1494,79.0968,0,410,0.77,51.2,42.91816,-5.922332
"24165","Sobrado","León",175,95.7553,1,369,0.27,49.55,42.520149,-6.871898
"24166","Soto de la Vega","León",2314,70.0838,0,1738,1.36,48.11,42.336455,-5.894707
"24167","Soto y Amío","León",3141,60.2329,0,901,0.8,50.42,42.779492,-5.875758
"24168","Toral de los Guzmanes","León",3089,60.7873,0,565,7.77,46.03,42.241362,-5.570064
"24169","Toreno","León",4722,42.3361,0,3597,2.39,50.47,42.715751,-6.504013
"24170","Torre del Bierzo","León",5197,36.9517,0,2455,9.86,48.73,42.576714,-6.322877
"24171","Trabadelo","León",994,84.8386,0,427,0.7,44.04,42.647256,-6.874328
"24172","Truchas","León",1009,84.7031,0,507,0.79,50.34,42.267093,-6.415727
"24173","Turcia","León",1556,78.3637,0,1113,0.65,50.58,42.551222,-5.885317
"24174","Urdiales del Páramo","León",1291,81.5118,0,546,2.8,48.49,42.378479,-5.778784
"24175","Valdefresno","León",4989,39.3112,0,2037,2.46,48.51,42.610317,-5.474482
"24176","Valdefuentes del Páramo","León",1290,81.518,0,361,0.7,47.69,42.310957,-5.82376
"24177","Valdelugueros","León",3612,55.0271,0,511,1.23,42.41,42.981367,-5.421537
"24178","Valdemora","León",844,86.6375,0,85,3.53,52.94,42.189541,-5.424321
"24179","Valdepiélago","León",3267,58.7605,0,359,3.42,46.41,42.881994,-5.422218
"24180","Valdepolo","León",2366,69.5355,0,1332,4.33,47.71,42.554212,-5.22594
"24181","Valderas","León",2659,65.9869,0,1946,4.47,49.29,42.086264,-5.444674
"24182","Valderrey","León",896,85.9044,0,487,3.94,51.55,42.391956,-6.029575
"24183","Valderrueda","León",2236,70.9709,0,975,3,48.8,42.825664,-4.974045
"24184","Valdesamario","León",414,91.985,1,218,2.29,44.95,42.728259,-6.023126
"24185","Val de San Lorenzo","León",2308,70.1392,0,579,3.53,49.02,42.406888,-6.15234
"24187","Valdevimbre","León",2219,71.0941,0,1022,6.4,47.96,42.411691,-5.648595
